timestamp,frequencyBand,amplitudeDb,depthMeters,rangeMeters,soundSpeed,noiseLevelDb
2026-04-30T00:00:00.161Z,62500.000,-17.645436,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.162Z,62500.000,-17.665351,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.163Z,62500.000,-17.688146,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.164Z,62500.000,-17.714085,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.165Z,62500.000,-17.743454,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.166Z,62500.000,-17.776565,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.167Z,62500.000,-17.813757,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.168Z,62500.000,-17.855403,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.169Z,62500.000,-17.901911,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.170Z,62500.000,-17.953729,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.171Z,62500.000,-18.011354,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.172Z,62500.000,-18.075330,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.173Z,62500.000,-18.146263,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.174Z,62500.000,-18.224826,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.175Z,62500.000,-18.311770,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.176Z,62500.000,-18.407934,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.177Z,62500.000,-18.514263,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.178Z,62500.000,-18.631819,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.179Z,62500.000,-18.761810,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.180Z,62500.000,-18.905610,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.181Z,62500.000,-19.064790,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.182Z,62500.000,-19.241163,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.183Z,62500.000,-19.436828,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.184Z,62500.000,-19.654236,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.185Z,62500.000,-19.896273,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.186Z,62500.000,-20.166366,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.187Z,62500.000,-20.468628,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.188Z,62500.000,-20.808045,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.189Z,62500.000,-21.190754,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.190Z,62500.000,-21.624408,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.191Z,62500.000,-22.118732,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.192Z,62500.000,-22.686335,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.193Z,62500.000,-23.343974,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.194Z,62500.000,-24.114592,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.195Z,62500.000,-25.030803,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.196Z,62500.000,-26.141206,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.197Z,62500.000,-27.522913,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.198Z,62500.000,-29.309391,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.199Z,62500.000,-31.763652,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.200Z,62500.000,-35.530564,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.201Z,62500.000,-43.169328,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.202Z,62500.000,1.153485,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.203Z,62500.000,-2.348409,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.204Z,62500.000,-0.822644,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.205Z,62500.000,-3.830085,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.206Z,62500.000,-27.068025,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.207Z,62500.000,-25.575979,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.208Z,62500.000,-24.391305,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.209Z,62500.000,-23.422420,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.210Z,62500.000,-22.613065,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.211Z,62500.000,-21.926192,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.212Z,62500.000,-21.336107,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.213Z,62500.000,-20.824258,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.214Z,62500.000,-20.376813,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.215Z,62500.000,-19.983185,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.216Z,62500.000,-19.635091,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.217Z,62500.000,-19.325931,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.218Z,62500.000,-19.050358,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.219Z,62500.000,-18.803986,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.220Z,62500.000,-18.583170,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.221Z,62500.000,-18.384849,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.222Z,62500.000,-18.206432,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.223Z,62500.000,-18.045700,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.224Z,62500.000,-17.900748,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.225Z,62500.000,-17.769920,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.226Z,62500.000,-17.651776,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.227Z,62500.000,-17.545050,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.228Z,62500.000,-17.448629,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.229Z,62500.000,-17.361526,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.230Z,62500.000,-17.282863,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.231Z,62500.000,-17.211857,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.232Z,62500.000,-17.147807,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.233Z,62500.000,-17.090082,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.234Z,62500.000,-17.038115,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.235Z,62500.000,-16.991391,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.236Z,62500.000,-16.949445,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.237Z,62500.000,-16.911852,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.238Z,62500.000,-16.878229,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.239Z,62500.000,-16.848222,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.240Z,62500.000,-16.821509,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.241Z,62500.000,-16.797798,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.242Z,62500.000,-16.776817,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.243Z,62500.000,-16.758316,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.244Z,62500.000,-16.742068,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.245Z,62500.000,-16.727861,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.246Z,62500.000,-16.715500,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.247Z,62500.000,-16.704806,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.248Z,62500.000,-16.695611,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.249Z,62500.000,-16.687762,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.250Z,62500.000,-16.681118,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.251Z,62500.000,-16.675542,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.252Z,62500.000,-16.670915,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.253Z,62500.000,-16.667120,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.254Z,62500.000,-16.664054,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.255Z,62500.000,-16.661615,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.256Z,62500.000,-16.659714,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.257Z,62500.000,-16.658265,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.258Z,62500.000,-16.657189,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.259Z,62500.000,-16.656413,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.260Z,62500.000,-16.655868,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.261Z,62500.000,-16.655490,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.262Z,62500.000,-16.655221,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.263Z,62500.000,-16.655006,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.264Z,62500.000,-16.654795,37.0,0.000,1487.0,-91.000
