timestamp,frequencyBand,amplitudeDb,depthMeters,rangeMeters,soundSpeed,noiseLevelDb
2009-11-06T13:44:02.173740Z,62500.000,-15.068553,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.179379Z,62500.000,-11.696541,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.200491Z,62500.000,-13.228409,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.206129Z,62500.000,-12.852223,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.227241Z,62500.000,-8.821196,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.232879Z,62500.000,-22.064721,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.253991Z,62500.000,-13.130661,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.259629Z,62500.000,-40.911483,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.280741Z,62500.000,-11.607457,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.286379Z,62500.000,-41.059082,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.307491Z,62500.000,-9.986154,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.313129Z,62500.000,-41.978226,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.334241Z,62500.000,-15.391945,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.339879Z,62500.000,-43.691288,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.360992Z,62500.000,-15.504817,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.366629Z,62500.000,-42.273758,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.387742Z,62500.000,-11.372512,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.393379Z,62500.000,-43.505891,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.414492Z,62500.000,-14.382392,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.420129Z,62500.000,-35.461907,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.441242Z,62500.000,-10.454165,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.446879Z,62500.000,-12.768842,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:02.452522Z,62500.000,-29.623400,37.000,6.768630,1485.000,-90.000
